CustomerID,Date,LoB,Channel,Product,SalesQty,SalesAmount,CustomerSegment,CostPerUnit,TotalCost
C276,2023-12-20,Insurance,Online,TravelCare,4,3016,Individual,758,3032
C162,2023-12-18,Insurance,Online,HealthPlus,3,4545,SME,1493,4479
C092,2025-06-11,Investment,Agent,GrowthFund,11,30371,Corporate,1077,11847
C072,2025-03-23,Investment,Branch,EquityMax,5,3070,SME,1113,5565
C022,2024-01-21,Insurance,Branch,HealthPlus,1,3671,SME,1493,1493
C257,2023-05-08,Investment,Agent,BondSafe,15,8805,SME,758,11370
C214,2024-07-10,Investment,Online,EquityMax,15,8190,Corporate,1113,16695
C270,2024-06-25,Insurance,Agent,LifeSecure,11,7216,Corporate,1362,14982
C280,2024-06-27,Investment,Branch,BondSafe,17,37111,Corporate,758,12886
C074,2023-09-11,Banking,Online,CreditLine,8,17320,Individual,1340,10720
C213,2024-07-31,Banking,Branch,CreditLine,1,1419,Individual,1340,1340
C007,2025-03-19,Investment,Online,GrowthFund,19,12141,Corporate,1077,20463
C130,2024-05-16,Insurance,Branch,TravelCare,10,17670,Individual,758,7580
C005,2023-06-11,Investment,Agent,BondSafe,5,19535,Corporate,758,3790
C030,2025-04-11,Investment,Branch,EquityMax,13,39416,SME,1113,14469
C244,2023-07-24,Investment,Branch,EquityMax,3,8079,SME,1113,3339
C071,2025-05-11,Banking,Branch,SavingsPro,19,29697,Corporate,1216,23104
C001,2023-04-23,Banking,Online,CreditLine,15,56475,Corporate,1340,20100
C116,2023-01-19,Banking,Agent,LoanX,19,71573,Individual,1244,23636
C026,2025-01-17,Banking,Branch,SavingsPro,13,27261,SME,1216,15808
C107,2024-03-06,Banking,Agent,CreditLine,3,7923,Individual,1340,4020
C206,2024-04-17,Banking,Online,SavingsPro,15,53535,Corporate,1216,18240
C023,2024-02-29,Banking,Agent,SavingsPro,18,45198,Corporate,1216,21888
C112,2023-12-03,Investment,Online,EquityMax,10,7350,SME,1113,11130
C059,2023-05-19,Investment,Agent,GrowthFund,20,43160,Individual,1077,21540
C286,2023-05-01,Banking,Online,CreditLine,14,17052,SME,1340,18760
C093,2025-05-07,Banking,Branch,CreditLine,4,4432,Corporate,1340,5360
C163,2025-03-19,Banking,Agent,LoanX,2,2260,SME,1244,2488
C139,2024-06-17,Insurance,Branch,HealthPlus,4,6276,SME,1493,5972
C164,2023-07-10,Insurance,Agent,LifeSecure,16,12704,Corporate,1362,21792
C046,2023-12-09,Investment,Online,GrowthFund,12,37620,Corporate,1077,12924
C202,2024-12-15,Banking,Online,CreditLine,3,3519,SME,1340,4020
C176,2024-03-18,Banking,Agent,LoanX,8,18352,Individual,1244,9952
C034,2023-01-22,Banking,Agent,SavingsPro,20,43240,SME,1216,24320
C064,2023-09-19,Insurance,Branch,LifeSecure,10,6510,Corporate,1362,13620
C100,2025-04-29,Banking,Agent,CreditLine,20,15280,SME,1340,26800
C059,2025-05-24,Banking,Branch,CreditLine,5,14750,Individual,1340,6700
C068,2025-05-26,Insurance,Branch,TravelCare,5,16860,Individual,758,3790
C236,2024-09-23,Investment,Agent,BondSafe,19,37088,Corporate,758,14402
C257,2024-06-24,Investment,Online,EquityMax,12,16032,Individual,1113,13356
C217,2023-06-02,Banking,Agent,LoanX,13,27300,Individual,1244,16172
C119,2024-06-16,Banking,Agent,SavingsPro,9,22608,SME,1216,10944
C012,2023-12-20,Insurance,Online,LifeSecure,18,31338,SME,1362,24516
C186,2025-06-07,Insurance,Agent,HealthPlus,19,36271,SME,1493,28367
C234,2023-03-08,Investment,Agent,EquityMax,6,5064,Corporate,1113,6678
C024,2024-11-28,Banking,Agent,CreditLine,12,33324,Individual,1340,16080
C128,2024-11-25,Investment,Branch,BondSafe,17,40987,SME,758,12886
C077,2023-11-29,Insurance,Online,HealthPlus,11,29183,Individual,1493,16423
C225,2024-09-02,Insurance,Agent,TravelCare,5,9650,Corporate,758,3790
C171,2023-08-22,Insurance,Online,HealthPlus,2,3856,Individual,1493,2986
C233,2025-06-02,Insurance,Online,HealthPlus,20,65180,Corporate,1493,29860
C017,2023-03-17,Investment,Branch,GrowthFund,2,4262,Individual,1077,2154
C012,2023-04-06,Investment,Online,EquityMax,9,10503,Corporate,1113,10017
C028,2023-07-11,Insurance,Agent,TravelCare,1,2967,Corporate,758,758
C116,2024-01-18,Investment,Online,BondSafe,12,37536,SME,758,9096
C027,2025-03-26,Banking,Online,SavingsPro,20,22120,SME,1216,24320
C058,2023-06-04,Insurance,Online,TravelCare,18,15498,Corporate,758,13644
C263,2024-12-26,Banking,Online,LoanX,12,17736,Individual,1244,14928
C183,2025-06-02,Investment,Branch,BondSafe,2,7286,Individual,758,1516
C065,2025-01-14,Investment,Online,BondSafe,10,22380,SME,758,7580
C183,2025-01-29,Investment,Branch,EquityMax,2,6262,Individual,1113,2226
C151,2023-11-19,Insurance,Branch,LifeSecure,1,1571,Individual,1362,1362
C177,2025-05-22,Banking,Branch,SavingsPro,8,11096,Individual,1216,9728
C165,2023-11-13,Banking,Agent,CreditLine,15,53595,Individual,1340,20100
C268,2023-11-24,Insurance,Online,HealthPlus,5,16290,Individual,1493,7465
C059,2024-06-11,Investment,Agent,GrowthFund,6,21804,Individual,1077,6462
C198,2024-08-04,Insurance,Branch,LifeSecure,17,58701,SME,1362,23154
C001,2024-05-14,Banking,Branch,LoanX,6,21066,SME,1244,7464
C061,2024-02-17,Banking,Agent,LoanX,3,9639,Individual,1244,3732
C039,2025-05-29,Banking,Agent,SavingsPro,16,16352,Individual,1216,19456
C051,2023-09-10,Investment,Online,BondSafe,20,71240,Individual,758,15160
C275,2024-03-09,Insurance,Branch,TravelCare,10,37630,SME,758,7580
C279,2024-10-21,Banking,Online,CreditLine,18,56052,Corporate,1340,24120
C250,2023-12-09,Investment,Branch,EquityMax,5,7615,SME,1113,5565
C228,2025-01-17,Insurance,Online,TravelCare,12,12588,Individual,758,9096
C174,2023-07-05,Insurance,Agent,LifeSecure,19,23712,Corporate,1362,25878
C127,2025-03-02,Insurance,Online,TravelCare,19,21337,SME,758,14402
C291,2024-03-01,Insurance,Online,HealthPlus,1,2113,Corporate,1493,1493
C051,2023-04-18,Insurance,Branch,LifeSecure,4,14976,SME,1362,5448
C156,2024-09-03,Banking,Online,CreditLine,14,54222,SME,1340,18760
C170,2023-04-25,Banking,Online,LoanX,11,20702,Corporate,1244,13684
C240,2025-06-02,Insurance,Agent,TravelCare,18,67374,SME,758,13644
C274,2023-02-06,Banking,Agent,SavingsPro,4,10328,SME,1216,4864
C216,2024-04-06,Insurance,Branch,HealthPlus,5,18500,Individual,1493,7465
C101,2023-02-26,Investment,Agent,BondSafe,19,57494,Corporate,758,14402
C018,2024-02-24,Investment,Online,GrowthFund,17,52326,Individual,1077,18309
C186,2023-07-05,Insurance,Online,TravelCare,1,2388,Corporate,758,758
C185,2024-10-11,Insurance,Branch,TravelCare,8,5088,Individual,758,6064
C135,2024-04-27,Investment,Branch,EquityMax,13,37791,Individual,1113,14469
C168,2025-03-07,Insurance,Online,LifeSecure,18,15660,Individual,1362,24516
C195,2023-09-20,Insurance,Agent,HealthPlus,6,7014,Corporate,1493,8958
C024,2024-04-06,Banking,Branch,LoanX,10,38130,Corporate,1244,12440
C010,2023-05-09,Investment,Online,EquityMax,6,19164,Corporate,1113,6678
C033,2024-05-23,Banking,Agent,LoanX,11,24596,Individual,1244,13684
C054,2024-07-19,Insurance,Agent,HealthPlus,5,15055,SME,1493,7465
C197,2024-03-28,Banking,Branch,SavingsPro,1,2441,Individual,1216,1216
C045,2025-02-08,Banking,Online,SavingsPro,17,48433,Individual,1216,20672
C081,2024-09-03,Banking,Agent,CreditLine,2,7034,SME,1340,2680
C188,2024-10-29,Investment,Agent,BondSafe,4,4664,Individual,758,3032
C217,2023-02-23,Investment,Branch,EquityMax,7,10570,Individual,1113,7791
C198,2024-03-29,Insurance,Online,LifeSecure,2,7774,SME,1362,2724
C136,2024-05-02,Banking,Branch,LoanX,18,22122,Corporate,1244,22392
C224,2024-05-31,Banking,Agent,SavingsPro,3,1953,SME,1216,3648
C004,2025-05-07,Investment,Agent,BondSafe,11,23155,SME,758,8338
C265,2024-08-23,Insurance,Branch,HealthPlus,6,6630,Corporate,1493,8958
C132,2024-01-10,Investment,Branch,BondSafe,19,49704,Individual,758,14402
C297,2024-07-31,Banking,Branch,CreditLine,4,14688,Individual,1340,5360
C204,2024-01-03,Insurance,Agent,HealthPlus,7,14028,Individual,1493,10451
C215,2023-04-27,Insurance,Branch,LifeSecure,11,15576,Corporate,1362,14982
C014,2023-02-18,Banking,Branch,CreditLine,8,8128,Individual,1340,10720
C124,2025-04-24,Insurance,Agent,HealthPlus,19,35682,Individual,1493,28367
C108,2023-09-17,Banking,Online,CreditLine,18,10638,Corporate,1340,24120
C193,2024-03-31,Banking,Online,LoanX,12,12216,Corporate,1244,14928
C234,2023-02-28,Investment,Online,BondSafe,18,10944,Individual,758,13644
C177,2024-02-15,Insurance,Agent,HealthPlus,6,10014,Individual,1493,8958
C152,2023-04-04,Insurance,Branch,LifeSecure,12,7524,SME,1362,16344
C020,2025-04-04,Banking,Online,SavingsPro,6,15738,Corporate,1216,7296
C152,2023-01-18,Banking,Branch,CreditLine,6,10872,Corporate,1340,8040
C143,2024-01-01,Investment,Branch,EquityMax,9,13743,Corporate,1113,10017
C113,2024-11-01,Insurance,Branch,TravelCare,6,22800,Individual,758,4548
C163,2023-11-10,Insurance,Branch,LifeSecure,5,9905,SME,1362,6810
C136,2025-03-25,Banking,Online,LoanX,1,1571,Individual,1244,1244
C266,2023-06-10,Investment,Online,GrowthFund,3,6861,Individual,1077,3231
C251,2023-10-28,Insurance,Branch,TravelCare,14,52752,Individual,758,10612
C260,2023-02-08,Investment,Agent,GrowthFund,12,32928,SME,1077,12924
C254,2023-05-05,Investment,Online,BondSafe,7,24892,SME,758,5306
C299,2023-01-01,Insurance,Online,LifeSecure,4,15132,SME,1362,5448
C045,2024-02-19,Banking,Branch,CreditLine,9,32868,Individual,1340,12060
C155,2024-01-12,Insurance,Agent,HealthPlus,6,23988,Individual,1493,8958
C181,2023-04-14,Insurance,Branch,HealthPlus,5,15985,Individual,1493,7465
C112,2023-12-24,Investment,Branch,EquityMax,4,4840,Corporate,1113,4452
C239,2023-05-27,Insurance,Online,TravelCare,14,50008,Individual,758,10612
C275,2025-06-04,Insurance,Branch,HealthPlus,12,36552,SME,1493,17916
C197,2025-04-13,Insurance,Branch,TravelCare,20,17140,SME,758,15160
C210,2024-11-24,Banking,Agent,CreditLine,18,13554,Individual,1340,24120
C255,2024-10-22,Banking,Branch,LoanX,14,41804,Corporate,1244,17416
C232,2023-12-14,Investment,Online,GrowthFund,9,26001,SME,1077,9693
C149,2023-06-19,Investment,Online,GrowthFund,7,13972,SME,1077,7539
C226,2023-02-16,Insurance,Branch,LifeSecure,13,33124,Individual,1362,17706
C041,2025-06-13,Banking,Agent,CreditLine,10,16870,Individual,1340,13400
C161,2024-11-25,Banking,Online,LoanX,18,20232,SME,1244,22392
C010,2023-11-21,Insurance,Agent,LifeSecure,16,11840,Corporate,1362,21792
C109,2025-06-15,Insurance,Agent,TravelCare,15,32835,Individual,758,11370
C215,2025-04-16,Investment,Online,GrowthFund,17,56457,Corporate,1077,18309
C277,2024-07-22,Banking,Branch,SavingsPro,2,3636,Individual,1216,2432
C131,2025-03-03,Banking,Agent,CreditLine,15,15720,SME,1340,20100
C277,2024-11-05,Banking,Agent,SavingsPro,13,15561,Corporate,1216,15808
C085,2024-06-22,Banking,Branch,CreditLine,16,37712,SME,1340,21440
C176,2023-03-23,Insurance,Agent,TravelCare,18,12222,SME,758,13644
C170,2024-01-20,Insurance,Online,TravelCare,9,31464,Corporate,758,6822
C196,2025-03-19,Insurance,Online,TravelCare,12,38844,Corporate,758,9096
C106,2025-02-24,Banking,Online,LoanX,14,23534,Corporate,1244,17416
C154,2024-06-17,Investment,Branch,EquityMax,1,1581,Individual,1113,1113
C165,2023-03-26,Banking,Branch,SavingsPro,1,576,Individual,1216,1216
C238,2024-11-10,Investment,Branch,BondSafe,7,8442,SME,758,5306
C183,2025-03-17,Banking,Branch,SavingsPro,1,1818,Corporate,1216,1216
C241,2025-01-19,Insurance,Agent,LifeSecure,4,15328,Individual,1362,5448
C293,2023-06-15,Insurance,Online,LifeSecure,6,11526,Corporate,1362,8172
C119,2025-05-25,Banking,Branch,SavingsPro,9,35397,SME,1216,10944
C047,2024-10-23,Banking,Online,CreditLine,17,67337,Corporate,1340,22780
C111,2024-09-15,Investment,Agent,GrowthFund,3,8940,Individual,1077,3231
C112,2025-05-08,Banking,Agent,CreditLine,5,18820,SME,1340,6700
C092,2024-10-29,Investment,Online,BondSafe,18,15300,SME,758,13644
C174,2024-10-01,Investment,Online,GrowthFund,2,3590,Individual,1077,2154
C202,2025-03-30,Banking,Online,SavingsPro,15,23310,Corporate,1216,18240
C018,2025-04-20,Insurance,Agent,HealthPlus,11,32571,Individual,1493,16423
C224,2023-03-31,Banking,Agent,LoanX,17,42398,SME,1244,21148
C046,2025-05-10,Banking,Agent,CreditLine,1,3356,SME,1340,1340
C032,2023-10-12,Banking,Branch,CreditLine,2,6784,SME,1340,2680
C130,2024-05-05,Insurance,Agent,LifeSecure,11,10813,SME,1362,14982
C272,2023-09-29,Banking,Online,LoanX,8,14944,Individual,1244,9952
C189,2024-07-21,Insurance,Branch,TravelCare,1,3852,Corporate,758,758
C284,2023-12-03,Banking,Branch,CreditLine,19,37563,Corporate,1340,25460
C161,2023-06-09,Investment,Online,BondSafe,17,67660,Individual,758,12886
C085,2024-03-11,Investment,Agent,GrowthFund,15,43680,Corporate,1077,16155
C065,2024-07-28,Insurance,Branch,TravelCare,13,26065,SME,758,9854
C022,2023-12-30,Banking,Branch,CreditLine,6,11478,Corporate,1340,8040
C113,2023-10-07,Investment,Online,EquityMax,8,4856,Individual,1113,8904
C211,2023-02-08,Investment,Branch,GrowthFund,11,33297,SME,1077,11847
C071,2023-07-31,Banking,Online,CreditLine,2,1440,Individual,1340,2680
C083,2023-10-03,Investment,Online,BondSafe,18,38988,Individual,758,13644
C059,2023-11-09,Banking,Online,LoanX,4,5840,Corporate,1244,4976
C133,2024-08-19,Insurance,Agent,LifeSecure,14,8876,Corporate,1362,19068
C162,2024-12-10,Banking,Agent,LoanX,6,10308,Corporate,1244,7464
C248,2025-02-20,Banking,Branch,CreditLine,17,67371,Individual,1340,22780
C046,2024-11-06,Investment,Online,EquityMax,13,18577,Corporate,1113,14469
C069,2023-10-20,Banking,Branch,SavingsPro,15,36000,SME,1216,18240
C083,2024-07-22,Insurance,Branch,HealthPlus,6,10062,Individual,1493,8958
C062,2024-02-19,Insurance,Branch,HealthPlus,20,55140,Individual,1493,29860
C064,2023-04-28,Banking,Branch,LoanX,16,26832,Individual,1244,19904
C103,2024-07-13,Insurance,Agent,HealthPlus,3,4725,SME,1493,4479
C207,2025-05-08,Insurance,Agent,TravelCare,17,22134,Corporate,758,12886
C195,2025-02-04,Banking,Agent,CreditLine,3,4830,SME,1340,4020
C132,2024-02-25,Banking,Branch,CreditLine,16,27008,Corporate,1340,21440
C269,2024-06-27,Banking,Agent,SavingsPro,3,3882,SME,1216,3648
C234,2023-04-08,Investment,Agent,GrowthFund,7,3500,Corporate,1077,7539
C043,2025-01-05,Banking,Branch,LoanX,11,16863,SME,1244,13684
C093,2024-03-04,Banking,Branch,SavingsPro,18,39204,Individual,1216,21888
C263,2025-06-07,Banking,Branch,SavingsPro,6,13896,Corporate,1216,7296
C274,2023-12-16,Insurance,Branch,HealthPlus,14,29624,SME,1493,20902
C147,2024-07-26,Insurance,Branch,HealthPlus,16,26560,Individual,1493,23888
C130,2024-04-12,Banking,Online,LoanX,10,33040,SME,1244,12440
C143,2024-10-22,Investment,Branch,EquityMax,17,67269,Individual,1113,18921
C245,2024-01-06,Investment,Online,BondSafe,2,7292,SME,758,1516
C069,2024-12-27,Investment,Agent,EquityMax,8,16560,Individual,1113,8904
C231,2023-06-19,Insurance,Online,LifeSecure,9,17775,SME,1362,12258
C244,2023-01-21,Insurance,Agent,TravelCare,17,17799,Individual,758,12886
C087,2024-10-09,Insurance,Online,LifeSecure,18,39906,Corporate,1362,24516
C174,2024-06-04,Banking,Agent,CreditLine,3,8313,Corporate,1340,4020
C211,2025-02-02,Investment,Agent,GrowthFund,19,22021,SME,1077,20463
C069,2025-02-12,Banking,Agent,LoanX,3,6351,Corporate,1244,3732
C237,2024-06-30,Insurance,Branch,HealthPlus,18,37206,Individual,1493,26874
C087,2024-10-01,Investment,Branch,EquityMax,12,33324,Individual,1113,13356
C024,2023-11-17,Investment,Branch,GrowthFund,1,1294,Individual,1077,1077
C290,2023-08-23,Banking,Branch,CreditLine,9,28908,Corporate,1340,12060
C036,2023-04-28,Banking,Branch,CreditLine,18,46494,Individual,1340,24120
C206,2023-01-17,Insurance,Online,HealthPlus,15,51660,Individual,1493,22395
C227,2023-11-26,Banking,Online,SavingsPro,15,47940,Corporate,1216,18240
C012,2025-06-08,Banking,Branch,CreditLine,2,6994,Individual,1340,2680
C128,2023-04-18,Insurance,Agent,TravelCare,2,2682,Corporate,758,1516
C207,2025-04-01,Investment,Online,BondSafe,3,8664,Corporate,758,2274
C208,2025-06-17,Insurance,Online,HealthPlus,16,42336,SME,1493,23888
C247,2024-10-04,Banking,Branch,CreditLine,5,5710,Corporate,1340,6700
C296,2024-09-02,Insurance,Branch,HealthPlus,6,17724,Individual,1493,8958
C090,2023-06-12,Insurance,Agent,LifeSecure,6,8544,Individual,1362,8172
C263,2023-10-07,Banking,Branch,SavingsPro,19,11077,Corporate,1216,23104
C003,2025-05-19,Banking,Agent,LoanX,15,22815,SME,1244,18660
C265,2025-06-09,Banking,Branch,CreditLine,20,64200,Individual,1340,26800
C172,2024-08-27,Investment,Branch,BondSafe,17,43384,Individual,758,12886
C287,2024-10-23,Investment,Branch,BondSafe,9,18207,Corporate,758,6822
C127,2025-03-25,Banking,Online,LoanX,17,49555,SME,1244,21148
C170,2023-07-18,Investment,Online,GrowthFund,4,7088,Individual,1077,4308
C240,2025-02-23,Investment,Agent,BondSafe,6,20304,Individual,758,4548
C013,2024-02-23,Investment,Agent,EquityMax,13,16926,Corporate,1113,14469
C282,2024-10-19,Investment,Online,GrowthFund,1,1962,Individual,1077,1077
C135,2025-05-21,Insurance,Online,TravelCare,4,5952,Corporate,758,3032
C026,2023-10-18,Investment,Online,EquityMax,6,11328,SME,1113,6678
C129,2023-12-05,Investment,Agent,EquityMax,2,4244,Corporate,1113,2226
C124,2023-01-17,Banking,Agent,SavingsPro,10,18440,Individual,1216,12160
C257,2025-02-07,Banking,Agent,CreditLine,15,28365,Individual,1340,20100
C266,2024-08-17,Investment,Agent,EquityMax,14,19712,Individual,1113,15582
C233,2025-06-15,Investment,Branch,EquityMax,7,8260,Individual,1113,7791
C020,2024-01-26,Investment,Online,EquityMax,5,5295,Corporate,1113,5565
C183,2025-03-26,Insurance,Online,TravelCare,13,16367,Individual,758,9854
C108,2024-10-13,Insurance,Online,LifeSecure,15,21555,Corporate,1362,20430
C297,2023-05-30,Banking,Branch,LoanX,14,32368,SME,1244,17416
C024,2024-04-12,Investment,Branch,BondSafe,16,62240,Individual,758,12128
C184,2024-02-12,Investment,Online,EquityMax,3,10194,Individual,1113,3339
C015,2024-11-16,Banking,Agent,LoanX,17,25398,Individual,1244,21148
C242,2025-02-12,Insurance,Agent,HealthPlus,12,29736,Corporate,1493,17916
C142,2024-09-02,Insurance,Online,TravelCare,4,10656,Individual,758,3032
C059,2024-07-15,Investment,Agent,GrowthFund,7,15561,Individual,1077,7539
C257,2025-04-24,Banking,Agent,CreditLine,13,29224,SME,1340,17420
C025,2024-11-28,Insurance,Agent,LifeSecure,13,42926,Corporate,1362,17706
C137,2023-10-20,Insurance,Agent,HealthPlus,10,35640,SME,1493,14930
C197,2023-01-08,Insurance,Online,HealthPlus,9,8829,Corporate,1493,13437
C133,2023-07-29,Investment,Agent,EquityMax,15,28410,Corporate,1113,16695
C261,2023-03-14,Investment,Branch,BondSafe,11,15939,Individual,758,8338
C188,2024-04-14,Investment,Online,BondSafe,7,19894,Corporate,758,5306
C228,2024-05-01,Investment,Online,GrowthFund,6,3102,Individual,1077,6462
C025,2023-03-18,Banking,Online,CreditLine,6,5904,Individual,1340,8040
C279,2024-12-26,Insurance,Agent,LifeSecure,13,44577,SME,1362,17706
C264,2023-05-25,Banking,Branch,CreditLine,16,9136,SME,1340,21440
C155,2023-12-10,Investment,Online,BondSafe,12,17244,SME,758,9096
C216,2025-01-06,Investment,Online,GrowthFund,1,1722,Corporate,1077,1077
C021,2025-03-05,Investment,Branch,GrowthFund,4,9436,Individual,1077,4308
C094,2023-07-06,Insurance,Agent,LifeSecure,2,3838,Corporate,1362,2724
C279,2024-08-20,Insurance,Branch,HealthPlus,6,5310,SME,1493,8958
C057,2023-04-15,Insurance,Agent,LifeSecure,14,19684,Corporate,1362,19068
C195,2023-12-30,Insurance,Online,LifeSecure,7,25893,Corporate,1362,9534
C244,2024-12-15,Investment,Agent,GrowthFund,13,10634,Individual,1077,14001
C297,2023-04-06,Investment,Branch,BondSafe,4,7224,Corporate,758,3032
C298,2024-11-17,Insurance,Branch,TravelCare,15,13890,Corporate,758,11370
C275,2024-05-18,Investment,Agent,GrowthFund,4,8952,SME,1077,4308
C087,2023-07-02,Investment,Agent,EquityMax,10,35410,Corporate,1113,11130
C092,2023-01-06,Banking,Agent,SavingsPro,8,5416,Individual,1216,9728
C043,2024-01-18,Insurance,Branch,LifeSecure,4,11968,Corporate,1362,5448
C057,2023-05-22,Banking,Online,LoanX,20,56540,Individual,1244,24880
C174,2025-03-06,Investment,Online,GrowthFund,12,16920,Corporate,1077,12924
C187,2024-04-07,Investment,Online,GrowthFund,7,22043,Individual,1077,7539
C266,2023-12-20,Investment,Agent,GrowthFund,13,7592,Corporate,1077,14001
C156,2024-02-13,Investment,Branch,EquityMax,11,32494,SME,1113,12243
C133,2023-03-02,Banking,Agent,LoanX,13,47567,Corporate,1244,16172
C068,2025-02-16,Banking,Agent,SavingsPro,4,10956,SME,1216,4864
C231,2024-02-19,Banking,Agent,SavingsPro,8,24488,SME,1216,9728
C038,2023-10-30,Banking,Branch,LoanX,11,10516,Corporate,1244,13684
C216,2024-07-08,Banking,Online,LoanX,15,39360,SME,1244,18660
C280,2024-04-15,Investment,Online,BondSafe,11,16214,Individual,758,8338
C259,2024-02-15,Investment,Agent,GrowthFund,8,8968,Corporate,1077,8616
C172,2025-04-08,Banking,Online,SavingsPro,3,11424,Individual,1216,3648
C117,2023-01-11,Investment,Branch,EquityMax,17,53550,SME,1113,18921
C280,2025-06-02,Banking,Branch,CreditLine,14,39508,Corporate,1340,18760
